frame,x,y,trajectory,treatment,rep
513,0.676108,0.345737,8,cnt,rep3
513,0.340213,0.594673,390,cnt,rep3
3137,0.50975,0.0329916,78,cnt,rep2
5505,0.256015,0.295661,425,cnt,rep2
5505,0.697015,0.648051,433,cnt,rep2
8846,0.320132,0.741263,192,cnt,rep3
8846,0.533642,0.338658,194,cnt,rep3
14829,0.460819,0.574902,383,cnt,rep1
6080,0.500818,0.19476,433,cnt,rep2
7202,0.312779,0.512105,553,cnt,rep3
7202,0.506505,0.220367,552,cnt,rep3
1164,0.749832,0.460617,531,cnt,rep3
9526,0.216839,0.0399709,157,cnt,rep2
5472,0.320712,0.63535,163,cnt,rep3
5160,0.250665,0.29499,425,cnt,rep2
9847,0.317888,0.711913,192,cnt,rep3
12496,0.290211,0.368192,308,cnt,rep1
12496,0.43121,0.198184,319,cnt,rep1
12496,0.749677,0.966422,321,cnt,rep1
12496,0.789562,0.0571018,322,cnt,rep1
8516,0.3252,0.717148,192,cnt,rep3
7551,0.273005,0.566067,186,cnt,rep1
6453,0.328044,0.628998,163,cnt,rep3
10202,0.676581,0.552713,194,cnt,rep2
687,0.669073,0.649639,390,cnt,rep2
5196,0.252392,0.287079,425,cnt,rep2
8641,0.332767,0.719562,192,cnt,rep3
23,0.714681,0.779603,1,cnt,rep2
6403,0.434314,0.286628,435,cnt,rep2
5672,0.555747,0.768278,433,cnt,rep2
8614,0.330574,0.729852,192,cnt,rep3
6852,0.794812,0.546297,150,cnt,rep1
6852,0.667283,0.677321,164,cnt,rep1
12792,0.757696,0.633314,230,cnt,rep3
6165,0.659737,0.76574,435,cnt,rep2
440,0.702314,0.376707,8,cnt,rep3
440,0.434447,0.863538,389,cnt,rep3
2444,0.705925,0.0498277,50,cnt,rep1
2444,0.803502,0.950565,51,cnt,rep1
2444,0.599344,0.0939532,52,cnt,rep1
2444,0.519753,0.83588,58,cnt,rep1
7067,0.686012,0.540144,170,cnt,rep1
7067,0.628513,0.710671,164,cnt,rep1
7067,0.613617,0.0726753,176,cnt,rep1
7067,0.406073,0.598153,179,cnt,rep1
225,0.735685,0.77636,1,cnt,rep2
225,0.381572,0.660473,387,cnt,rep2
5794,0.658534,0.871325,139,cnt,rep1
5794,0.852475,0.415555,129,cnt,rep1
13922,0.587731,0.188387,522,cnt,rep2
2610,0.67919,0.415497,403,cnt,rep2
5270,0.247022,0.284954,425,cnt,rep2
1057,0.690842,0.421174,390,cnt,rep2
1057,0.46082,0.722805,19,cnt,rep2
1057,0.589134,0.830822,395,cnt,rep2
7869,0.515768,0.214719,552,cnt,rep3
13999,0.863726,0.806326,358,cnt,rep1
13999,0.469785,0.332299,363,cnt,rep1
14296,0.612157,0.1787,296,cnt,rep2
7310,0.494347,0.887758,134,cnt,rep2
2544,0.652483,0.298317,403,cnt,rep2
2479,0.804072,0.942831,51,cnt,rep1
2479,0.519739,0.88524,58,cnt,rep1
2479,0.594396,0.0758493,52,cnt,rep1
13133,0.443961,0.296541,274,cnt,rep2
6356,0.325926,0.629224,163,cnt,rep3
3943,0.862228,0.114986,92,cnt,rep1
3943,0.853288,0.57241,85,cnt,rep1
13637,0.485471,0.164752,519,cnt,rep2
1136,0.700197,0.179542,3,cnt,rep1
1136,0.628858,0.797022,11,cnt,rep1
7426,0.517775,0.21541,552,cnt,rep3
2115,0.680039,0.691987,71,cnt,rep3
2115,0.814502,0.0742617,79,cnt,rep3
10706,0.232083,0.0361808,192,cnt,rep2
666,0.752184,0.588664,3,cnt,rep1
666,0.30441,0.571055,6,cnt,rep1
666,0.845888,0.943065,8,cnt,rep1
11713,0.654847,0.0658611,232,cnt,rep2
11713,0.236951,0.0312124,479,cnt,rep2
6825,0.306763,0.660686,163,cnt,rep3
881,0.700011,0.171339,3,cnt,rep1
881,0.95455,0.346582,9,cnt,rep1
12679,0.470676,0.200166,509,cnt,rep2
9365,0.214975,0.0377189,157,cnt,rep2
8238,0.718263,0.467609,195,cnt,rep1
8238,0.787955,0.367902,200,cnt,rep1
8238,0.419541,0.535263,204,cnt,rep1
11308,0.676901,0.465381,476,cnt,rep2
8499,0.318812,0.717892,192,cnt,rep3
12641,0.46894,0.190582,509,cnt,rep2
371,0.749361,0.358364,8,cnt,rep3
5241,0.246388,0.288119,425,cnt,rep2
1901,0.601659,0.395179,19,cnt,rep2
1901,0.433019,0.935077,57,cnt,rep2
4909,0.774576,0.562776,109,cnt,rep1
4909,0.830161,0.742871,112,cnt,rep1
4909,0.412701,0.709192,116,cnt,rep1
3872,0.591318,0.637803,419,cnt,rep2
3872,0.698425,0.906075,98,cnt,rep2
3824,0.32159,0.65265,543,cnt,rep3
4559,0.273346,0.289285,425,cnt,rep2
10453,0.302192,0.286001,467,cnt,rep3
7195,0.309104,0.520578,553,cnt,rep3
12976,0.492324,0.203058,274,cnt,rep2
5430,0.318061,0.638187,163,cnt,rep3
1197,0.585329,0.267424,390,cnt,rep2
1197,0.517615,0.782327,19,cnt,rep2
1197,0.553438,0.15209,35,cnt,rep2
1197,0.26122,0.742436,397,cnt,rep2
1197,0.35946,0.365324,37,cnt,rep2
6227,0.616387,0.804484,435,cnt,rep2
12102,0.752253,0.598247,288,cnt,rep1
7715,0.333653,0.571831,186,cnt,rep1
8260,0.730558,0.509352,195,cnt,rep1
8260,0.79395,0.422225,200,cnt,rep1
8260,0.435333,0.491966,204,cnt,rep1
639,0.631263,0.799927,390,cnt,rep2
639,0.408789,0.92742,14,cnt,rep2
7558,0.271258,0.562253,186,cnt,rep1
9483,0.823517,0.446731,238,cnt,rep1
9483,0.727084,0.0637764,239,cnt,rep1
11235,0.928456,0.537211,270,cnt,rep1
11235,0.296163,0.266911,280,cnt,rep1
416,0.669686,0.710725,390,cnt,rep2
11933,0.743,0.410477,288,cnt,rep1
11933,0.913866,0.55483,270,cnt,rep1
4874,0.269849,0.29433,425,cnt,rep2
12465,0.289521,0.3712,308,cnt,rep1
12465,0.441403,0.204784,319,cnt,rep1
12465,0.912451,0.585616,320,cnt,rep1
13357,0.297808,0.35281,489,cnt,rep3
1829,0.610686,0.350464,19,cnt,rep2
2045,0.304025,0.658028,407,cnt,rep3
2045,0.645836,0.747167,71,cnt,rep3
1760,0.683668,0.571495,19,cnt,rep2
2491,0.803522,0.941219,51,cnt,rep1
2491,0.519492,0.889102,58,cnt,rep1
2491,0.600994,0.0639831,52,cnt,rep1
2016,0.650505,0.638592,19,cnt,rep2
2016,0.413613,0.741721,59,cnt,rep2
1087,0.829819,0.867863,37,cnt,rep3
1087,0.777319,0.440367,531,cnt,rep3
1087,0.545707,0.51884,398,cnt,rep3
207,0.476708,0.582218,3,cnt,rep1
12209,0.649507,0.666077,288,cnt,rep1
12209,0.49673,0.208759,304,cnt,rep1
12209,0.677016,0.716272,307,cnt,rep1
12209,0.275432,0.430202,308,cnt,rep1
12209,0.380972,0.404492,303,cnt,rep1
8844,0.668394,0.565181,218,cnt,rep1
316,0.560022,0.607862,3,cnt,rep1
11288,0.679877,0.467296,476,cnt,rep2
11288,0.842597,0.589109,477,cnt,rep2
532,0.673879,0.686119,3,cnt,rep1
532,0.410123,0.900726,4,cnt,rep1
3081,0.848444,0.181031,65,cnt,rep1
4136,0.672708,0.197029,437,cnt,rep3
2018,0.294152,0.664751,407,cnt,rep3
2018,0.640238,0.784814,71,cnt,rep3
2018,0.427409,0.452886,74,cnt,rep3
320,0.749328,0.330298,8,cnt,rep3
2560,0.652407,0.298843,403,cnt,rep2
7717,0.335575,0.57243,186,cnt,rep1
1369,0.614648,0.756349,19,cnt,rep2
1369,0.685612,0.36618,398,cnt,rep2
1929,0.304298,0.691754,407,cnt,rep3
1929,0.573167,0.87422,71,cnt,rep3
1929,0.875374,0.760321,73,cnt,rep3
1929,0.747701,0.700762,408,cnt,rep3
4591,0.266752,0.28984,425,cnt,rep2
4591,0.632167,0.356032,426,cnt,rep2
8398,0.478644,0.225905,142,cnt,rep2
3072,0.4772,0.220325,540,cnt,rep3
3072,0.707434,0.663677,420,cnt,rep3
3072,0.308124,0.650264,421,cnt,rep3
13572,0.480589,0.181959,519,cnt,rep2
14039,0.85292,0.734819,240,cnt,rep3
12041,0.233873,0.0284031,479,cnt,rep2
14015,0.852246,0.728256,240,cnt,rep3
699,0.66712,0.570741,390,cnt,rep2
699,0.319633,0.766691,19,cnt,rep2
4463,0.738029,0.936766,101,cnt,rep2
4463,0.275662,0.297143,425,cnt,rep2
9100,0.821398,0.547294,223,cnt,rep1
9100,0.621698,0.866587,227,cnt,rep1
14942,0.449534,0.456294,383,cnt,rep1
3384,0.803548,0.771662,78,cnt,rep1
3384,0.324683,0.234233,79,cnt,rep1
12287,0.690734,0.467903,249,cnt,rep2
12287,0.717307,0.25399,499,cnt,rep2
4052,0.663803,0.168965,437,cnt,rep3
8392,0.707801,0.662476,200,cnt,rep1
5533,0.81041,0.421311,129,cnt,rep1
8107,0.520064,0.21629,552,cnt,rep3
11962,0.728902,0.436567,288,cnt,rep1
11962,0.887777,0.552534,270,cnt,rep1
4466,0.925664,0.385136,96,cnt,rep1
4466,0.43016,0.603567,105,cnt,rep1
4466,0.859803,0.214338,106,cnt,rep1
4466,0.388315,0.38699,104,cnt,rep1
6305,0.325598,0.628741,163,cnt,rep3
2467,0.807456,0.939508,51,cnt,rep1
2467,0.527003,0.861416,58,cnt,rep1
14335,0.496338,0.786068,372,cnt,rep1
14335,0.772369,0.589714,370,cnt,rep1
14335,0.328761,0.185627,373,cnt,rep1
2522,0.652994,0.296982,403,cnt,rep2
1096,0.689667,0.182184,3,cnt,rep1
1096,0.689151,0.839697,11,cnt,rep1
6339,0.435426,0.52883,139,cnt,rep1
6339,0.803513,0.341786,144,cnt,rep1
6339,0.791972,0.541461,150,cnt,rep1
6339,0.308082,0.339302,155,cnt,rep1
10848,0.300981,0.411266,470,cnt,rep3
8019,0.518815,0.211777,552,cnt,rep3
8019,0.459447,0.958672,185,cnt,rep3
4689,0.930511,0.337705,96,cnt,rep1
4689,0.647722,0.877292,109,cnt,rep1
14000,0.863962,0.804765,358,cnt,rep1
14000,0.471472,0.331788,363,cnt,rep1
21,0.707647,0.774735,1,cnt,rep2
11365,0.920011,0.539414,270,cnt,rep1
1747,0.726784,0.404388,13,cnt,rep1
1747,0.942645,0.542824,28,cnt,rep1
1747,0.910629,0.622164,18,cnt,rep1
12896,0.285826,0.349542,308,cnt,rep1
4536,0.733615,0.937539,101,cnt,rep2
4536,0.279271,0.300869,425,cnt,rep2
1629,0.605896,0.758447,19,cnt,rep2
1629,0.58464,0.213881,398,cnt,rep2
1629,0.468084,0.744183,53,cnt,rep2
4694,0.927384,0.335742,96,cnt,rep1
4694,0.648789,0.873653,109,cnt,rep1
834,0.583392,0.21674,390,cnt,rep2
834,0.400507,0.684282,19,cnt,rep2
4056,0.864668,0.59313,85,cnt,rep1
4056,0.816738,0.494381,93,cnt,rep1
4056,0.694751,0.367295,95,cnt,rep1
7474,0.514805,0.215413,552,cnt,rep3
1972,0.667431,0.62014,13,cnt,rep1
1972,0.921764,0.506146,28,cnt,rep1
1972,0.499803,0.807667,37,cnt,rep1
1972,0.891605,0.582237,18,cnt,rep1
7892,0.51568,0.215744,552,cnt,rep3
11081,0.341912,0.775922,264,cnt,rep1
11081,0.934934,0.544414,270,cnt,rep1
9431,0.32011,0.734625,192,cnt,rep3
10088,0.30515,0.714649,192,cnt,rep3
12547,0.610116,0.948244,262,cnt,rep2
5152,0.695985,0.34611,124,cnt,rep1
1078,0.68743,0.375971,390,cnt,rep2
1078,0.46113,0.719907,19,cnt,rep2
1078,0.610145,0.801397,395,cnt,rep2
1841,0.598618,0.370186,19,cnt,rep2
6164,0.660885,0.767728,435,cnt,rep2
6433,0.48546,0.708087,139,cnt,rep1
6433,0.791569,0.539697,150,cnt,rep1
6433,0.427036,0.549075,155,cnt,rep1
6433,0.806355,0.884817,156,cnt,rep1
6433,0.806034,0.336363,144,cnt,rep1
1609,0.691468,0.370601,531,cnt,rep3
1609,0.769485,0.578795,62,cnt,rep3
1609,0.648517,0.18487,64,cnt,rep3
11547,0.301719,0.554349,221,cnt,rep3
7290,0.653537,0.708809,170,cnt,rep1
7290,0.626663,0.0540143,176,cnt,rep1
7290,0.287554,0.60126,183,cnt,rep1
4676,0.929773,0.347629,96,cnt,rep1
4676,0.644946,0.886388,109,cnt,rep1
12464,0.450327,0.0728902,257,cnt,rep2
4134,0.780403,0.88153,101,cnt,rep2
4134,0.344481,0.465496,424,cnt,rep2
4471,0.741128,0.934673,101,cnt,rep2
4471,0.279024,0.301396,425,cnt,rep2
14145,0.365009,0.667795,524,cnt,rep2
2523,0.836892,0.119046,79,cnt,rep3
2523,0.448991,0.662953,89,cnt,rep3
4170,0.763077,0.884794,101,cnt,rep2
4170,0.341777,0.463276,424,cnt,rep2
10400,0.465404,0.44272,462,cnt,rep2
10400,0.779103,0.128032,197,cnt,rep2
10400,0.22912,0.0391621,192,cnt,rep2
7054,0.673471,0.497609,170,cnt,rep1
7054,0.626248,0.729371,164,cnt,rep1
7054,0.599693,0.0704846,176,cnt,rep1
7054,0.41001,0.581716,179,cnt,rep1
7054,0.289549,0.555934,181,cnt,rep1
1263,0.588546,0.186297,390,cnt,rep2
1263,0.533412,0.794245,19,cnt,rep2
5587,0.807793,0.413468,129,cnt,rep1
4396,0.7548,0.929187,101,cnt,rep2
4396,0.270606,0.274306,425,cnt,rep2
8165,0.672573,0.372291,195,cnt,rep1
8165,0.719522,0.266931,200,cnt,rep1
8165,0.734293,0.197409,202,cnt,rep1
2510,0.801565,0.944994,51,cnt,rep1
2510,0.522226,0.903089,58,cnt,rep1
2510,0.601827,0.0711119,52,cnt,rep1
8451,0.64243,0.764889,200,cnt,rep1
8451,0.796349,0.186246,209,cnt,rep1
10742,0.751611,0.312193,252,cnt,rep1
10742,0.360946,0.816368,264,cnt,rep1
3748,0.624656,0.201725,86,cnt,rep2
9975,0.735923,0.479875,239,cnt,rep1
9975,0.305205,0.484654,247,cnt,rep1
1039,0.832748,0.858726,37,cnt,rep3
1039,0.817026,0.41266,531,cnt,rep3
13846,0.763315,0.510381,357,cnt,rep1
13846,0.822962,0.873066,358,cnt,rep1
13846,0.315262,0.222463,359,cnt,rep1
13846,0.547497,0.147478,361,cnt,rep1
11414,0.918897,0.532401,270,cnt,rep1
11414,0.791451,0.551463,283,cnt,rep1
5349,0.811481,0.384963,129,cnt,rep1
853,0.697956,0.393875,529,cnt,rep3
853,0.517261,0.229013,27,cnt,rep3
853,0.436343,0.593051,28,cnt,rep3
14524,0.60627,0.186414,296,cnt,rep2
3938,0.842214,0.573525,85,cnt,rep1
3938,0.585558,0.796628,91,cnt,rep1
5892,0.454778,0.41326,433,cnt,rep2
5892,0.293529,0.0937724,125,cnt,rep2
708,0.732834,0.472613,3,cnt,rep1
708,0.897672,0.157862,9,cnt,rep1
708,0.301449,0.503616,6,cnt,rep1
13387,0.290657,0.339046,489,cnt,rep3
5158,0.69634,0.351059,124,cnt,rep1
13899,0.588609,0.180199,522,cnt,rep2
11125,0.916376,0.532558,270,cnt,rep1
11125,0.293898,0.5824,276,cnt,rep1
11125,0.341623,0.729185,277,cnt,rep1
1250,0.579881,0.190289,390,cnt,rep2
1250,0.522606,0.787381,19,cnt,rep2
9839,0.724157,0.53001,239,cnt,rep1
628,0.765077,0.621343,3,cnt,rep1
628,0.855473,0.931314,8,cnt,rep1
628,0.326189,0.619198,6,cnt,rep1
14148,0.364394,0.666434,524,cnt,rep2
4228,0.940022,0.333503,96,cnt,rep1
4228,0.769058,0.112845,97,cnt,rep1
8229,0.714061,0.431954,195,cnt,rep1
8229,0.777647,0.327137,200,cnt,rep1
8229,0.419916,0.564195,204,cnt,rep1
6452,0.508798,0.0563942,435,cnt,rep2
2582,0.312409,0.464915,91,cnt,rep3
4301,0.722488,0.714568,438,cnt,rep3
9970,0.741439,0.493082,239,cnt,rep1
9970,0.302183,0.488387,247,cnt,rep1
3077,0.852782,0.179686,65,cnt,rep1
9566,0.799594,0.511644,238,cnt,rep1
9566,0.677592,0.153361,239,cnt,rep1
9566,0.949134,0.276164,241,cnt,rep1
725,0.80047,0.389554,19,cnt,rep3
725,0.324538,0.619276,390,cnt,rep3
725,0.688397,0.736995,392,cnt,rep3
725,0.69642,0.382755,529,cnt,rep3
7649,0.507836,0.224639,552,cnt,rep3
5768,0.320101,0.63583,163,cnt,rep3
5768,0.319614,0.540832,170,cnt,rep3
5489,0.329447,0.638251,163,cnt,rep3
620,0.770647,0.657333,3,cnt,rep1
620,0.847345,0.932431,8,cnt,rep1
620,0.330724,0.656026,6,cnt,rep1
689,0.740913,0.53921,3,cnt,rep1
689,0.312355,0.55466,6,cnt,rep1
3827,0.742487,0.919219,414,cnt,rep2
3827,0.443112,0.506938,417,cnt,rep2
9603,0.32088,0.715781,192,cnt,rep3
2227,0.764939,0.79236,49,cnt,rep1
2227,0.711678,0.182871,50,cnt,rep1
2227,0.819502,0.931088,51,cnt,rep1
2227,0.502986,0.264211,45,cnt,rep1
3480,0.555636,0.250242,83,cnt,rep1
3480,0.608508,0.844793,84,cnt,rep1
4993,0.276776,0.30314,425,cnt,rep2
509,0.665461,0.679938,3,cnt,rep1
509,0.418193,0.93125,4,cnt,rep1
7269,0.510193,0.210052,552,cnt,rep3
11426,0.915937,0.532924,270,cnt,rep1
11426,0.80019,0.558786,283,cnt,rep1
9230,0.326473,0.728049,192,cnt,rep3
9361,0.328975,0.729271,192,cnt,rep3
1188,0.556149,0.700392,11,cnt,rep1
1090,0.690145,0.182694,3,cnt,rep1
1090,0.704562,0.835628,11,cnt,rep1
1090,0.877719,0.570742,9,cnt,rep1
7681,0.283016,0.561563,186,cnt,rep1
5941,0.338517,0.635318,163,cnt,rep3
8496,0.315887,0.71658,192,cnt,rep3
1029,0.677245,0.413345,390,cnt,rep2
1029,0.449238,0.713967,19,cnt,rep2
1029,0.361945,0.319757,29,cnt,rep2
1029,0.573441,0.211877,30,cnt,rep2
6901,0.310232,0.663541,163,cnt,rep3
11888,0.760512,0.482728,288,cnt,rep1
11888,0.912528,0.552968,270,cnt,rep1
11888,0.82892,0.887604,298,cnt,rep1
11888,0.632215,0.134441,297,cnt,rep1
10659,0.769858,0.283945,252,cnt,rep1
10659,0.360098,0.815844,264,cnt,rep1
9266,0.741051,0.390698,223,cnt,rep1
9266,0.543211,0.780173,230,cnt,rep1
9266,0.826497,0.620859,229,cnt,rep1
8138,0.516116,0.2127,552,cnt,rep3
14957,0.451204,0.766854,528,cnt,rep2
12123,0.405557,0.632325,245,cnt,rep2
12123,0.739712,0.936763,494,cnt,rep2
12123,0.234358,0.0278757,479,cnt,rep2
7652,0.508662,0.224954,552,cnt,rep3
7324,0.507959,0.200284,552,cnt,rep3
13177,0.426495,0.248936,274,cnt,rep2
9446,0.687473,0.968813,170,cnt,rep2
9446,0.211401,0.0382007,157,cnt,rep2
1737,0.719343,0.363844,13,cnt,rep1
1737,0.911441,0.622123,18,cnt,rep1
1737,0.939819,0.533216,28,cnt,rep1
6181,0.334846,0.632548,163,cnt,rep3
6237,0.539625,0.607131,139,cnt,rep1
6237,0.760719,0.355766,144,cnt,rep1
6237,0.781806,0.529754,150,cnt,rep1
6237,0.512804,0.413272,153,cnt,rep1
4746,0.276222,0.30369,425,cnt,rep2
9714,0.313279,0.715591,192,cnt,rep3
5858,0.451616,0.463019,433,cnt,rep2
6526,0.790241,0.546756,150,cnt,rep1
6526,0.666679,0.932581,156,cnt,rep1
6526,0.816195,0.317757,144,cnt,rep1
4997,0.273845,0.299313,425,cnt,rep2
5279,0.24882,0.286614,425,cnt,rep2
6194,0.610516,0.655096,139,cnt,rep1
6194,0.772416,0.350888,144,cnt,rep1
6194,0.789623,0.517186,150,cnt,rep1
12215,0.434996,0.604162,476,cnt,rep3
6240,0.539031,0.608354,139,cnt,rep1
6240,0.764054,0.352364,144,cnt,rep1
6240,0.781292,0.52676,150,cnt,rep1
6240,0.511933,0.410584,153,cnt,rep1
14266,0.710728,0.520324,242,cnt,rep3
13182,0.302621,0.301209,489,cnt,rep3
606,0.695631,0.184853,8,cnt,rep3
606,0.33723,0.619301,390,cnt,rep3
606,0.665883,0.0297629,16,cnt,rep3
5545,0.320262,0.638339,163,cnt,rep3
3309,0.395884,0.161542,76,cnt,rep1
11688,0.921537,0.555195,270,cnt,rep1
11688,0.739751,0.747782,288,cnt,rep1
11688,0.766931,0.940823,290,cnt,rep1
11688,0.64781,0.294966,292,cnt,rep1
13284,0.289786,0.337718,489,cnt,rep3
6799,0.803511,0.541537,150,cnt,rep1
6799,0.681263,0.804316,164,cnt,rep1
6799,0.578127,0.317637,168,cnt,rep1
972,0.694966,0.17818,3,cnt,rep1
972,0.904957,0.409322,9,cnt,rep1
972,0.778007,0.614683,11,cnt,rep1
2166,0.424492,0.646093,59,cnt,rep2
2166,0.603304,0.416815,19,cnt,rep2
13824,0.739664,0.448599,357,cnt,rep1
13824,0.828257,0.8578,358,cnt,rep1
13824,0.319772,0.232314,359,cnt,rep1
13824,0.549075,0.141043,361,cnt,rep1
13559,0.4862,0.182074,519,cnt,rep2
13559,0.60946,0.578484,289,cnt,rep2
5030,0.481496,0.665809,448,cnt,rep3
6400,0.327892,0.628934,163,cnt,rep3
5995,0.324013,0.634169,163,cnt,rep3
3409,0.694062,0.734564,411,cnt,rep2
3409,0.50883,0.0363016,78,cnt,rep2
5721,0.512773,0.785391,433,cnt,rep2
14393,0.550105,0.798824,372,cnt,rep1
14393,0.727336,0.602734,370,cnt,rep1
13654,0.316496,0.203083,489,cnt,rep3
3834,0.821398,0.562638,85,cnt,rep1
3834,0.749877,0.0867295,88,cnt,rep1
10893,0.231308,0.0363677,192,cnt,rep2
40,0.717817,0.785229,1,cnt,rep2
715,0.637765,0.4972,390,cnt,rep2
715,0.32047,0.716813,19,cnt,rep2
544,0.682487,0.730469,3,cnt,rep1
544,0.423222,0.874199,4,cnt,rep1
544,0.452166,0.957053,5,cnt,rep1
11368,0.922377,0.543365,270,cnt,rep1
11368,0.295819,0.699166,282,cnt,rep1
10569,0.775349,0.534625,212,cnt,rep3
1233,0.469963,0.768784,11,cnt,rep1
13975,0.849052,0.812727,358,cnt,rep1
13975,0.315247,0.241357,359,cnt,rep1
2641,0.313299,0.414881,92,cnt,rep3
2641,0.607724,0.70411,93,cnt,rep3
8125,0.66806,0.37566,195,cnt,rep1
8125,0.694363,0.172914,200,cnt,rep1
11862,0.760544,0.506332,288,cnt,rep1
11862,0.914775,0.542743,270,cnt,rep1
11862,0.74526,0.297439,296,cnt,rep1
12399,0.408325,0.260078,254,cnt,rep2
1782,0.681845,0.489019,19,cnt,rep2
119,0.733652,0.768827,1,cnt,rep2
119,0.253532,0.325261,7,cnt,rep2
4767,0.271788,0.29661,425,cnt,rep2
5482,0.325177,0.636944,163,cnt,rep3
5337,0.759478,0.625454,128,cnt,rep1
5337,0.809228,0.377049,129,cnt,rep1
5337,0.30328,0.453653,134,cnt,rep1
4829,0.915346,0.534744,447,cnt,rep3
4829,0.4598,0.649846,448,cnt,rep3
4829,0.673221,0.979105,143,cnt,rep3
3708,0.708294,0.124018,429,cnt,rep3
6046,0.339272,0.629937,163,cnt,rep3
6428,0.322615,0.62944,163,cnt,rep3
1106,0.775511,0.44295,531,cnt,rep3
1106,0.834213,0.438505,532,cnt,rep3
1106,0.834575,0.857234,37,cnt,rep3
13495,0.479829,0.19289,519,cnt,rep2
1947,0.621434,0.512508,19,cnt,rep2
864,0.59073,0.242506,390,cnt,rep2
864,0.405251,0.684174,19,cnt,rep2
11317,0.506672,0.0558848,557,cnt,rep3
5693,0.645077,0.881634,139,cnt,rep1
5693,0.841116,0.417385,129,cnt,rep1
5693,0.297674,0.493024,140,cnt,rep1
10859,0.283665,0.423605,470,cnt,rep3
10859,0.36491,0.853521,215,cnt,rep3
6704,0.793191,0.54141,150,cnt,rep1
6704,0.553219,0.740044,164,cnt,rep1
13051,0.722183,0.262073,235,cnt,rep3
5965,0.614473,0.774267,139,cnt,rep1
5965,0.766637,0.381647,144,cnt,rep1
5965,0.293196,0.460095,146,cnt,rep1
9233,0.769597,0.402302,223,cnt,rep1
9233,0.52574,0.793582,230,cnt,rep1
9233,0.828538,0.679812,229,cnt,rep1
14177,0.709276,0.520088,242,cnt,rep3
12095,0.756698,0.600679,288,cnt,rep1
1385,0.596715,0.672366,531,cnt,rep3
1385,0.456176,0.620515,53,cnt,rep3
2322,0.439291,0.722602,59,cnt,rep2
4486,0.736181,0.942911,101,cnt,rep2
4486,0.264992,0.288378,425,cnt,rep2
7816,0.508945,0.224762,552,cnt,rep3
12125,0.404918,0.636835,245,cnt,rep2
12125,0.743183,0.937051,494,cnt,rep2
13980,0.58737,0.169593,522,cnt,rep2
6426,0.459718,0.193446,435,cnt,rep2
1374,0.621623,0.751674,19,cnt,rep2
1374,0.677143,0.376506,398,cnt,rep2
11429,0.460921,0.718971,478,cnt,rep2
4321,0.757461,0.941214,101,cnt,rep2
4321,0.272118,0.269618,425,cnt,rep2
4404,0.923122,0.38595,96,cnt,rep1
4404,0.2904,0.597955,103,cnt,rep1
6708,0.793955,0.542055,150,cnt,rep1
6708,0.550031,0.731402,164,cnt,rep1
10940,0.231389,0.0360245,192,cnt,rep2
10940,0.683383,0.112654,470,cnt,rep2
14831,0.461399,0.574176,383,cnt,rep1
10528,0.789058,0.312536,252,cnt,rep1
10528,0.742836,0.455072,260,cnt,rep1
10528,0.592883,0.84924,261,cnt,rep1
11891,0.644665,0.574383,487,cnt,rep2
2631,0.301218,0.422566,92,cnt,rep3
2631,0.606279,0.702688,93,cnt,rep3
3652,0.660834,0.796189,115,cnt,rep3
6458,0.512139,0.0557045,435,cnt,rep2
6113,0.324555,0.632104,163,cnt,rep3
12685,0.476279,0.197469,509,cnt,rep2
6318,0.451778,0.537719,139,cnt,rep1
6318,0.800916,0.340723,144,cnt,rep1
6318,0.790124,0.530496,150,cnt,rep1
6318,0.545921,0.430351,153,cnt,rep1
6318,0.293029,0.333,155,cnt,rep1
6318,0.716206,0.797008,154,cnt,rep1
13366,0.463951,0.576766,274,cnt,rep2
4952,0.264919,0.297017,425,cnt,rep2
5501,0.798037,0.41141,129,cnt,rep1
5501,0.677151,0.0679563,137,cnt,rep1
10375,0.790738,0.32031,252,cnt,rep1
3682,0.707401,0.0653418,429,cnt,rep3
5162,0.251717,0.295238,425,cnt,rep2
6146,0.331523,0.631079,163,cnt,rep3
1734,0.668064,0.674141,19,cnt,rep2
2202,0.645991,0.767547,71,cnt,rep3
2202,0.427093,0.592362,407,cnt,rep3
2202,0.813134,0.078141,79,cnt,rep3
5067,0.602435,0.874034,120,cnt,rep1
10147,0.304709,0.713672,192,cnt,rep3
1231,0.472198,0.769184,11,cnt,rep1
1231,0.376244,0.246379,13,cnt,rep1
1733,0.619658,0.782106,531,cnt,rep3
1733,0.89645,0.342684,67,cnt,rep3
5844,0.663343,0.870244,139,cnt,rep1
5844,0.851119,0.415574,129,cnt,rep1
5844,0.93519,0.563192,142,cnt,rep1
625,0.60743,0.800233,390,cnt,rep2
625,0.398213,0.94165,14,cnt,rep2
10648,0.741741,0.596837,212,cnt,rep3
10648,0.350157,0.420389,213,cnt,rep3
9632,0.32453,0.71757,192,cnt,rep3
14381,0.538184,0.794712,372,cnt,rep1
14381,0.731958,0.589221,370,cnt,rep1
1092,0.829215,0.862212,37,cnt,rep3
1092,0.778662,0.439449,531,cnt,rep3
5672,0.646064,0.87769,139,cnt,rep1
5672,0.831869,0.417657,129,cnt,rep1
5672,0.298761,0.443245,140,cnt,rep1
6264,0.567113,0.820846,435,cnt,rep2
359,0.615032,0.629086,3,cnt,rep1
359,0.396247,0.917237,4,cnt,rep1
7950,0.646669,0.134483,195,cnt,rep1
